26,"46196","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46196","México-Toluca","1. Solicitud","NEUMATICO VOLVO PT-240R",50,27,"27"
26,"46196","México-Toluca","1. Solicitud","BARREDORA BROCE BROOM KR350",30,27,"27"
26,"46196","México-Toluca","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",50,27,"27"
26,"46196","México-Toluca","1. Solicitud","PETROLIZADORA INTERNATIONAL",50,27,"27"
26,"46197","México-Toluca","1. Solicitud","PERFILADORA RODATEC RX600E",250,27,"27"
26,"46197","México-Toluca","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",120,27,"27"
26,"46197","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46197","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46197","México-Toluca","1. Solicitud","NEUMATICO VOLVO PT-240R",50,27,"27"
26,"46197","México-Toluca","1. Solicitud","BARREDORA BROCE BROOM KR350",20,27,"27"
26,"46197","México-Toluca","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",50,27,"27"
26,"46197","México-Toluca","1. Solicitud","PETROLIZADORA INTERNATIONAL",50,27,"27"
26,"46198","México-Toluca","1. Solicitud","PERFILADORA RODATEC RX600E",250,27,"27"
26,"46198","México-Toluca","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",120,27,"27"
26,"46198","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46198","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46198","México-Toluca","1. Solicitud","NEUMATICO VOLVO PT-240R",50,27,"27"
26,"46198","México-Toluca","1. Solicitud","BARREDORA BROCE BROOM KR350",20,27,"27"
26,"46198","México-Toluca","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",50,27,"27"
26,"46198","México-Toluca","1. Solicitud","PETROLIZADORA INTERNATIONAL",50,27,"27"
26,"46199","México-Toluca","1. Solicitud","PERFILADORA RODATEC RX600E",250,27,"27"
26,"46199","México-Toluca","1. Solicitud","PAVIMENTADORA VOGELE 1800-3 I",120,27,"27"
26,"46199","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46199","México-Toluca","1. Solicitud","TANDEM DOBLE RODILLO / VIBROCOMPACTOR RODILLO CAT CB54",40,27,"27"
26,"46199","México-Toluca","1. Solicitud","NEUMATICO VOLVO PT-240R",50,27,"27"
26,"46199","México-Toluca","1. Solicitud","BARREDORA BROCE BROOM KR350",20,27,"27"
26,"46199","México-Toluca","1. Solicitud","RETROEXCAVADORA JHONDEREE 310 K",50,27,"27"
26,"46199","México-Toluca","1. Solicitud","PETROLIZADORA INTERNATIONAL",50,27,"27"
26,"46195","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
26,"46195","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
26,"46195","Bacheo Toluca","1. Solicitud","HOMBRE A BORDO",10,27,"27"
26,"46195","Bacheo Toluca","1. Solicitud","LIMPIEZA",8,27,"27"
26,"46196","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
26,"46196","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",40,27,"27"
26,"46196","Bacheo Toluca","1. Solicitud","HOMBRE A BORDO",10,27,"27"
26,"46196","Bacheo Toluca","1. Solicitud","LIMPIEZA",5,27,"27"
26,"46197","Bacheo Toluca","1. Solicitud","RETROEXCAVADORA CASE 580 N",50,27,"27"
